time,value,value_max,value_min
05/08/2020 20:30,0.883794896,0.93522,0.842272
05/08/2020 21:00,0.824145744,0.87281615,0.75686485
05/08/2020 21:30,0.753224293,0.7948482,0.69400686
05/08/2020 22:00,0.678948309,0.70159614,0.6453609
05/08/2020 22:30,0.606849777,0.6328846,0.5880338
05/08/2020 23:00,0.593982909,0.6208333,0.57125187
05/08/2020 23:30,0.556516798,0.5880013,0.52334607
06/08/2020 00:00,0.61131244,0.638645,0.5912746
06/08/2020 00:30,0.564586693,0.5839453,0.54033166
06/08/2020 01:00,0.531757641,0.5613646,0.50508696
06/08/2020 01:30,0.498685496,0.5231054,0.47450876
06/08/2020 02:00,0.485107825,0.51138693,0.4670261
06/08/2020 02:30,0.466897678,0.4909001,0.44421166
06/08/2020 03:00,0.470223073,0.4899996,0.44743046
06/08/2020 03:30,0.486344108,0.5119579,0.46851537
06/08/2020 04:00,0.486461687,0.50326,0.45537463
06/08/2020 04:30,0.507221212,0.5462001,0.4795778
06/08/2020 05:00,0.518258719,0.5374504,0.50231
06/08/2020 05:30,0.54005265,0.5816961,0.4652638
06/08/2020 06:00,0.648008978,0.70750356,0.55965626
06/08/2020 06:30,0.634353438,0.6936503,0.52023196
06/08/2020 07:00,0.628922585,0.6928143,0.5598713
06/08/2020 07:30,0.507767767,0.63843685,0.39266568
06/08/2020 08:00,0.396551172,0.5211855,0.20506023
06/08/2020 08:30,0.640025608,0.7633699,0.41144773
06/08/2020 09:00,0.609048693,0.71656835,0.47334674
06/08/2020 09:30,0.550384859,0.6617469,0.44595137
06/08/2020 10:00,0.471659913,0.5879698,0.3466496
06/08/2020 10:30,0.181855756,0.37798402,-0.26734945
06/08/2020 11:00,0.210409549,0.43398964,-0.13863231
06/08/2020 11:30,0.138434342,0.50416464,-0.1031541
06/08/2020 12:00,-0.1592872,0.18293312,-0.77599484
06/08/2020 12:30,-0.680606562,-0.15753724,-1.6330177
06/08/2020 13:00,-0.280544288,-0.12899622,-0.6427637
06/08/2020 13:30,-0.504307665,0.007948528,-1.3513359
06/08/2020 14:00,0.012271293,0.20657356,-0.12733671
06/08/2020 14:30,0.354178891,0.46498218,0.075617485
06/08/2020 15:00,0.340177727,0.49695152,0.124278285
06/08/2020 15:30,0.488920032,0.66637087,0.36419484
06/08/2020 16:00,0.45270393,0.6184464,0.122422144
06/08/2020 16:30,0.65535534,0.7445531,0.4958227
06/08/2020 17:00,0.890231127,1.0431094,0.38487047
06/08/2020 17:30,0.93732592,1.0205662,0.8798494
06/08/2020 18:00,0.934994032,0.99066913,0.89069796
06/08/2020 18:30,0.896349821,0.9641629,0.83346677
06/08/2020 19:00,0.933007586,0.96194184,0.8893713
06/08/2020 19:30,0.942315104,0.99863833,0.90101266
06/08/2020 20:00,0.965813243,1.0135263,0.92425823
06/08/2020 20:30,0.934035592,0.9658165,0.9017941
06/08/2020 21:00,0.867979182,0.93357384,0.7934781
06/08/2020 21:30,0.764795149,0.820682,0.7165019
06/08/2020 22:00,0.70220931,0.7218881,0.682195
06/08/2020 22:30,0.64147045,0.6824783,0.6072324
06/08/2020 23:00,0.614397313,0.6324014,0.5940726
06/08/2020 23:30,0.599163185,0.62213105,0.5725868
07/08/2020 00:00,0.608835186,0.6332201,0.57422024
07/08/2020 00:30,0.582387844,0.60165584,0.5596407
07/08/2020 01:00,0.537472508,0.5738599,0.506445
07/08/2020 01:30,0.508014865,0.52299386,0.49698874
07/08/2020 02:00,0.485807983,0.5158634,0.467488
07/08/2020 02:30,0.471394833,0.4918675,0.45169023
07/08/2020 03:00,0.462798564,0.4816855,0.44229618
07/08/2020 03:30,0.470326792,0.49761465,0.44522288
07/08/2020 04:00,0.49572093,0.5172085,0.4813825
07/08/2020 04:30,0.488170209,0.5098278,0.46958292
07/08/2020 05:00,0.49608934,0.5553513,0.4568468
07/08/2020 05:30,0.49780389,0.5482289,0.46159708
07/08/2020 06:00,0.453572207,0.50562644,0.38260987
07/08/2020 06:30,0.23762962,0.40179703,0.02115482
07/08/2020 07:00,-0.003319195,0.6010367,-0.34879276
07/08/2020 07:30,-0.027332222,0.6242358,-0.56273293
07/08/2020 08:00,0.250161364,0.5686837,-0.6997321
07/08/2020 08:30,0.309777696,0.38400528,0.19676164
07/08/2020 09:00,-0.420644952,0.4417007,-1.1250108
07/08/2020 09:30,-1.118525173,-1.0269725,-1.176565
07/08/2020 10:00,-0.992262685,0.3481427,-1.334493
07/08/2020 10:30,-1.280569262,-1.1877774,-1.3798794
07/08/2020 11:00,-0.212411799,0.37097442,-1.3528383
07/08/2020 11:30,0.678438218,0.7562541,0.3881054
07/08/2020 12:00,0.530026486,0.74864846,-0.017300738
07/08/2020 12:30,-0.467713696,0.14057861,-1.6090558
07/08/2020 13:00,0.36965672,0.46470633,0.17951179
07/08/2020 13:30,-0.124565178,0.3557005,-0.8399242
07/08/2020 14:00,-0.304299417,0.38852036,-1.2885275
07/08/2020 14:30,0.479310285,0.79642504,0.06890059
07/08/2020 15:00,0.670971868,0.82684547,0.5592575
07/08/2020 15:30,-0.132570101,0.57938623,-0.67225957
07/08/2020 16:00,0.211947452,0.5127059,-0.51615936
07/08/2020 16:30,0.132787303,0.42904982,-0.11458353
07/08/2020 17:00,0.366240037,0.6813159,0.13778839
07/08/2020 17:30,0.762109793,0.80990744,0.72489756
07/08/2020 18:00,0.828522268,0.93171215,0.74457085
07/08/2020 18:30,0.867485135,0.92022777,0.8238592
07/08/2020 19:00,0.900503469,0.9676947,0.85617745
07/08/2020 19:30,0.889437903,0.91849047,0.8594349
07/08/2020 20:00,0.900575173,0.9315098,0.86777556
07/08/2020 20:30,0.926117232,0.9744821,0.87982804
07/08/2020 21:00,0.87103756,0.92477685,0.81238484
07/08/2020 21:30,0.782026787,0.8253058,0.74508715
07/08/2020 22:00,0.715562143,0.76670885,0.6693693
07/08/2020 22:30,0.659628503,0.6970721,0.6184784
07/08/2020 23:00,0.631990214,0.66380167,0.6001937
07/08/2020 23:30,0.591294784,0.6180445,0.5576219
08/08/2020 00:00,0.625589475,0.6486628,0.6034749
08/08/2020 00:30,0.594537172,0.6121521,0.5790238
08/08/2020 01:00,0.551070978,0.6013376,0.51425993
08/08/2020 01:30,0.509142229,0.53215826,0.49078554
08/08/2020 02:00,0.501845571,0.5212209,0.48804474
08/08/2020 02:30,0.480609423,0.5149546,0.4645465
08/08/2020 03:00,0.477985387,0.49422887,0.4588383
08/08/2020 03:30,0.481159292,0.50581664,0.4662654
08/08/2020 04:00,0.484729254,0.50289917,0.46405423
08/08/2020 04:30,0.473907329,0.49544913,0.4435329
08/08/2020 05:00,0.454266587,0.47436786,0.4150905
08/08/2020 05:30,0.462393683,0.5258788,0.412595
08/08/2020 06:00,0.401900915,0.46646208,0.35236388
08/08/2020 06:30,0.340205953,0.46502405,0.15472195
08/08/2020 07:00,-0.007935561,0.2904619,-0.17278233
08/08/2020 07:30,0.135829886,0.4090277,-0.21616732
08/08/2020 08:00,-0.035947455,0.24038748,-0.51959586
08/08/2020 08:30,0.094195126,0.24912289,-0.22401878
08/08/2020 09:00,-0.587680716,0.01521064,-1.264275
08/08/2020 09:30,-0.711423907,-0.072531916,-1.4017854
08/08/2020 10:00,-0.799513879,-0.11891475,-1.2160907
08/08/2020 10:30,-1.103619747,-0.61465037,-1.3077984
08/08/2020 11:00,-1.330213631,-1.254765,-1.3996698
08/08/2020 11:30,-1.393783587,-1.1964848,-1.4843876
08/08/2020 12:00,-1.440614927,-1.2830853,-1.5463893
08/08/2020 12:30,-1.489603053,-1.2960907,-1.579083
08/08/2020 13:00,-1.390333807,-1.1325923,-1.5718628
08/08/2020 13:30,-1.435952023,-1.2816852,-1.5332167
08/08/2020 14:00,-1.321630273,-0.9705924,-1.4306269
08/08/2020 14:30,-1.216649743,-0.8175694,-1.312408
08/08/2020 15:00,-0.94400892,-0.79949594,-1.1106741
08/08/2020 15:30,-0.624770123,-0.50269955,-0.8071176
08/08/2020 16:00,-0.334961489,-0.17191318,-0.5007202
08/08/2020 16:30,-0.030559982,0.11350556,-0.1666215
08/08/2020 17:00,0.25053762,0.40714154,0.13206154
08/08/2020 17:30,0.536576481,0.65817964,0.4204865
08/08/2020 18:00,0.724389559,0.80733037,0.6344643
08/08/2020 18:30,0.810374518,0.86334795,0.7721107
08/08/2020 19:00,0.813583027,0.842879,0.77315277
08/08/2020 19:30,0.860388764,0.912818,0.79393506
08/08/2020 20:00,0.916259959,0.9461235,0.8924168
08/08/2020 20:30,0.876151067,0.90966386,0.84771186
08/08/2020 21:00,0.819913169,0.8748995,0.78380793
08/08/2020 21:30,0.781379544,0.81144136,0.75497675
08/08/2020 22:00,0.729779797,0.7758355,0.6692639
08/08/2020 22:30,0.660543314,0.6947958,0.61690044
08/08/2020 23:00,0.648811916,0.67099535,0.62636846
08/08/2020 23:30,0.598097182,0.6195541,0.57489234
09/08/2020 00:00,0.625830994,0.6511158,0.60324436
09/08/2020 00:30,0.594672186,0.61437064,0.5796398
09/08/2020 01:00,0.558701115,0.58966416,0.52422315
09/08/2020 01:30,0.519348637,0.53796136,0.50576574
09/08/2020 02:00,0.517713299,0.53040934,0.49931446
09/08/2020 02:30,0.486590818,0.5085786,0.47342727
09/08/2020 03:00,0.480931084,0.50071526,0.4645181
09/08/2020 03:30,0.495011521,0.5068116,0.4813438
09/08/2020 04:00,0.490562618,0.5096832,0.47323322
09/08/2020 04:30,0.491495858,0.51854986,0.46365654
09/08/2020 05:00,0.467986826,0.50241,0.4292618
09/08/2020 05:30,0.418245438,0.4515965,0.367195
09/08/2020 06:00,0.337742605,0.3859614,0.27860138
09/08/2020 06:30,0.257019974,0.3174851,0.19311026
09/08/2020 07:00,0.22430825,0.30998027,-0.03314063
09/08/2020 07:30,0.301534737,0.41223767,0.14138362
09/08/2020 08:00,0.382627695,0.49915633,0.28065032
09/08/2020 08:30,0.347129338,0.4359479,0.2175208
09/08/2020 09:00,0.216181525,0.25892812,0.16150373
09/08/2020 09:30,-0.071965214,0.2368302,-0.74883044
09/08/2020 10:00,-0.363779966,-0.103124715,-0.9449164
09/08/2020 10:30,-0.607107278,-0.18301085,-1.2608142
09/08/2020 11:00,-0.584409031,-0.14191538,-1.5126058
09/08/2020 11:30,-0.87842754,-0.2654669,-1.5221785
09/08/2020 12:00,-0.98976881,-0.34945792,-1.5369527
09/08/2020 12:30,-1.467816527,-0.8274676,-1.581489
09/08/2020 13:00,-1.386418052,-0.6582878,-1.5693163
09/08/2020 13:30,-1.351728827,-1.3030012,-1.4268667
09/08/2020 14:00,-1.26037358,-1.1941744,-1.3474774
09/08/2020 14:30,-1.094393733,-1.0074317,-1.2475926
09/08/2020 15:00,-0.861927537,-0.7426919,-1.0253568
09/08/2020 15:30,-0.549720861,-0.35406283,-0.7705294
09/08/2020 16:00,-0.222827675,-0.010923612,-0.34118515
09/08/2020 16:30,0.029712923,0.26219484,-0.1062322
09/08/2020 17:00,0.35500618,0.4643682,0.1969477
09/08/2020 17:30,0.580242098,0.68576986,0.4072481
09/08/2020 18:00,0.668378648,0.7752006,0.58490556
09/08/2020 18:30,0.821445665,0.9029988,0.7297653
09/08/2020 19:00,0.904764373,0.9503247,0.841023
09/08/2020 19:30,0.939589377,1.0074701,0.8957798
09/08/2020 20:00,0.965004331,1.0288272,0.92684674
09/08/2020 20:30,0.938794783,0.9651839,0.9084224
09/08/2020 21:00,0.883669987,0.94297963,0.8394392
09/08/2020 21:30,0.774054367,0.84336036,0.7204516
09/08/2020 22:00,0.710606724,0.7587112,0.670481
09/08/2020 22:30,0.643705283,0.6739734,0.6160376
09/08/2020 23:00,0.63838349,0.65380514,0.62386596
09/08/2020 23:30,0.59826127,0.6363662,0.5673074
10/08/2020 00:00,0.624811852,0.65074396,0.58581877
10/08/2020 00:30,0.601534707,0.62522054,0.5590671
10/08/2020 01:00,0.544136094,0.57809484,0.5145491
10/08/2020 01:30,0.509112511,0.5384764,0.4817431
10/08/2020 02:00,0.494335971,0.52247894,0.46853122
10/08/2020 02:30,0.492065305,0.51135504,0.46980572
10/08/2020 03:00,0.485698383,0.50779,0.46986744
10/08/2020 03:30,0.503480159,0.5271039,0.48665324
10/08/2020 04:00,0.491676253,0.5186365,0.46511656
10/08/2020 04:30,0.511415782,0.5357455,0.48963422
10/08/2020 05:00,0.515958076,0.57865334,0.4629809
10/08/2020 05:30,0.383343664,0.50320303,0.33485574
10/08/2020 06:00,0.398577635,0.45762825,0.34126604
10/08/2020 06:30,0.35802053,0.5142595,0.15811284
10/08/2020 07:00,0.523278219,0.62106115,0.31998655
10/08/2020 07:30,-0.018133384,0.5089711,-0.46350524
10/08/2020 08:00,0.1797181,0.52482784,-0.19791155
10/08/2020 08:30,0.265295536,0.5107753,-0.05597076
10/08/2020 09:00,-0.104817081,0.20630944,-0.49456882
10/08/2020 09:30,0.096542682,0.6478139,-0.6390239
10/08/2020 10:00,0.350970289,0.603308,0.24730882
10/08/2020 10:30,0.47987352,0.6060789,0.3840611
10/08/2020 11:00,0.695196371,0.7728097,0.55929506
10/08/2020 11:30,0.519632059,0.7221292,0.35137546
10/08/2020 12:00,0.534316006,0.74083805,0.4123
10/08/2020 12:30,0.43420334,0.5538851,0.29067886
10/08/2020 13:00,0.326284315,0.573769,0.09850001
10/08/2020 13:30,0.015770223,0.19097757,-0.21418944
10/08/2020 14:00,0.230001964,0.40791833,0.1185549
10/08/2020 14:30,0.4616608,0.53813994,0.38156328
10/08/2020 15:00,0.432195681,0.5481424,0.17761898
10/08/2020 15:30,0.190307651,0.4366084,-0.09709194
10/08/2020 16:00,0.517282177,0.668457,0.3068798
10/08/2020 16:30,0.277420348,0.48449033,-0.010947492
10/08/2020 17:00,0.502687947,0.6105396,0.4015947
10/08/2020 17:30,0.636728065,0.7553994,0.5343085
10/08/2020 18:00,0.830509065,0.9025616,0.73928916
10/08/2020 18:30,0.927717867,0.96527696,0.8650085
10/08/2020 19:00,0.940707587,0.9768357,0.8661455
10/08/2020 19:30,0.920398426,0.96041,0.888105
10/08/2020 20:00,0.951914373,1.0128831,0.9093806
10/08/2020 20:30,0.929837238,0.9926811,0.88534486
10/08/2020 21:00,0.846292243,0.9272328,0.78946185
10/08/2020 21:30,0.744686854,0.7886525,0.7083001
10/08/2020 22:00,0.700242899,0.7342586,0.65741915
10/08/2020 22:30,0.63457906,0.6847347,0.59304094
10/08/2020 23:00,0.622323471,0.6560945,0.5787174
10/08/2020 23:30,0.573568071,0.605374,0.55357933
11/08/2020 00:00,0.612258509,0.63488746,0.57951415
11/08/2020 00:30,0.586438772,0.5998041,0.5598201
11/08/2020 01:00,0.536074327,0.56142974,0.49887696
11/08/2020 01:30,0.504114506,0.5324187,0.48036188
11/08/2020 02:00,0.494468787,0.5171926,0.47115606
11/08/2020 02:30,0.478970988,0.49204004,0.46338877
11/08/2020 03:00,0.479684209,0.4918717,0.46547946
11/08/2020 03:30,0.481304223,0.49694157,0.46421745
11/08/2020 04:00,0.491002748,0.5104666,0.46623558
11/08/2020 04:30,0.507296074,0.54573274,0.48048076
11/08/2020 05:00,0.531790876,0.55830115,0.50128573
11/08/2020 05:30,0.50037211,0.53615844,0.45445132
11/08/2020 06:00,0.466756783,0.5191249,0.38214472
11/08/2020 06:30,0.322165275,0.42568684,0.22613752
11/08/2020 07:00,0.120053809,0.26210272,0.037711535
11/08/2020 07:30,-0.127644346,0.02168733,-0.26740786
11/08/2020 08:00,-0.383931927,0.13654645,-0.52204484
11/08/2020 08:30,-0.568006538,-0.29908282,-0.80746317
11/08/2020 09:00,-0.631704924,-0.4052682,-0.8885759
11/08/2020 09:30,-1.041498267,-0.8887224,-1.1186303
11/08/2020 10:00,-1.122306687,-1.0071439,-1.181385
11/08/2020 10:30,-1.215216872,-1.1015496,-1.3037657
11/08/2020 11:00,-1.252822872,-1.0539415,-1.3527453
11/08/2020 11:30,-1.255117283,-1.0741194,-1.3377025
11/08/2020 12:00,-1.255936477,-0.9449537,-1.363205
11/08/2020 12:30,-1.308622193,-1.2327381,-1.3650326
11/08/2020 13:00,-1.13828184,-0.3034924,-1.6347759
11/08/2020 13:30,-0.696343909,-0.13856255,-1.5118291
11/08/2020 14:00,-0.870172218,0.019119717,-1.5197365
11/08/2020 14:30,-1.060227532,-0.4059031,-1.3842658
11/08/2020 15:00,-0.674813018,0.16614355,-0.9979876
11/08/2020 15:30,0.324586659,0.45134184,0.2206212
11/08/2020 16:00,0.459515975,0.5413111,0.3338814
11/08/2020 16:30,0.04609246,0.34453785,-0.09296365
11/08/2020 17:00,0.228294543,0.42738736,0.08630395
11/08/2020 17:30,0.608756432,0.74394983,0.44451818
11/08/2020 18:00,0.864389768,0.95141566,0.7235426
11/08/2020 18:30,0.872230431,0.92890334,0.82511514
11/08/2020 19:00,0.894804911,0.959739,0.8571751
11/08/2020 19:30,0.968142279,1.0635867,0.8986125
11/08/2020 20:00,1.024988896,1.0521219,0.98108447
11/08/2020 20:30,0.971941554,1.0201895,0.8965147
11/08/2020 21:00,0.908370001,0.9475718,0.8768779
11/08/2020 21:30,0.813314014,0.88621336,0.757688
11/08/2020 22:00,0.73018018,0.7822775,0.6890092
11/08/2020 22:30,0.655833,0.68190277,0.6321667
11/08/2020 23:00,0.65137822,0.6647326,0.6352463
11/08/2020 23:30,0.602998942,0.6454431,0.58101654
12/08/2020 00:00,0.630006078,0.6589953,0.6069191
12/08/2020 00:30,0.596288034,0.6217165,0.5701022
12/08/2020 01:00,0.550455178,0.58482665,0.5187542
12/08/2020 01:30,0.526093985,0.547805,0.50624514
12/08/2020 02:00,0.517207948,0.53554136,0.4968337
12/08/2020 02:30,0.505084319,0.5229511,0.49327996
12/08/2020 03:00,0.492336474,0.5072635,0.4733212
12/08/2020 03:30,0.504760187,0.5238406,0.48793212
12/08/2020 04:00,0.505355248,0.5244632,0.4893443
12/08/2020 04:30,0.52486128,0.55181366,0.50024384
12/08/2020 05:00,0.523590488,0.5555348,0.47074533
12/08/2020 05:30,0.484749061,0.5308156,0.4101836
12/08/2020 06:00,0.411310045,0.46301103,0.3723571
12/08/2020 06:30,0.389736336,0.47462305,0.3092866
12/08/2020 07:00,0.163350984,0.28498703,0.03899882
12/08/2020 07:30,-0.1141314,0.07468233,-0.23104934
12/08/2020 08:00,-0.359004134,-0.22955196,-0.53279775
12/08/2020 08:30,-0.59085528,-0.5264302,-0.6986664
12/08/2020 09:00,-0.820050413,-0.7281972,-0.9005608
12/08/2020 09:30,-0.969597551,-0.68382657,-1.4561427
12/08/2020 10:00,-1.258419883,-1.1118798,-1.5383137
12/08/2020 10:30,-1.185101872,-1.0871737,-1.2350289
12/08/2020 11:00,-1.157043081,-0.98288614,-1.2991327
12/08/2020 11:30,-1.19910581,-0.9993662,-1.3309038
12/08/2020 12:00,-1.254216057,-0.9865561,-1.3249065
12/08/2020 12:30,-1.279020337,-1.1067113,-1.3450773
12/08/2020 13:00,-1.191447167,-0.6110664,-1.3758163
12/08/2020 13:30,-1.16704355,-0.97508824,-1.3075612
12/08/2020 14:00,-1.128880175,-0.89312506,-1.2301775
12/08/2020 14:30,-0.969721285,-0.8552251,-1.0677946
12/08/2020 15:00,-0.82791257,-0.60355204,-0.97322035
12/08/2020 15:30,-0.506756952,0.09109027,-0.9494272
12/08/2020 16:00,-0.139595683,0.13042283,-0.32533866
12/08/2020 16:30,0.326671825,0.6683105,-0.000871272
12/08/2020 17:00,0.529367811,0.8255477,0.3213644
12/08/2020 17:30,0.798068149,0.9138925,0.68864685
12/08/2020 18:00,0.727162444,0.81834537,0.65946347
12/08/2020 18:30,0.818688776,0.973389,0.76257193
12/08/2020 19:00,1.004351262,1.0713879,0.96341985
12/08/2020 19:30,1.016564269,1.0437095,0.9858688
12/08/2020 20:00,1.016316578,1.0414488,0.9895153
12/08/2020 20:30,0.944072032,1.024299,0.89455897
12/08/2020 21:00,0.909346146,0.9508412,0.8375421
12/08/2020 21:30,0.834370524,0.9100783,0.7930878
12/08/2020 22:00,0.743314276,0.820901,0.69312215
12/08/2020 22:30,0.664353969,0.71302575,0.6310204
12/08/2020 23:00,0.642249703,0.66911054,0.597519
12/08/2020 23:30,0.618857385,0.64020944,0.5985878
13/08/2020 00:00,0.633837018,0.663573,0.6007158
13/08/2020 00:30,0.599173854,0.6279691,0.5639929
13/08/2020 01:00,0.554612133,0.5889645,0.51970863
13/08/2020 01:30,0.540549851,0.55772007,0.5239284
13/08/2020 02:00,0.531467399,0.55972385,0.50427073
13/08/2020 02:30,0.516509299,0.53792036,0.4911351
13/08/2020 03:00,0.520566862,0.5450914,0.4984397
13/08/2020 03:30,0.518679382,0.5347002,0.50631094
13/08/2020 04:00,0.511068922,0.5391099,0.49731144
13/08/2020 04:30,0.550565522,0.5731779,0.53185356
13/08/2020 05:00,0.542427059,0.5943526,0.5164038
13/08/2020 05:30,0.55660394,0.6130268,0.49431822
13/08/2020 06:00,0.536986377,0.58187747,0.501089
13/08/2020 06:30,0.545400083,0.6395786,0.43351752
13/08/2020 07:00,0.249045906,0.4250413,0.005872586
13/08/2020 07:30,0.129915853,0.44447201,-0.5606844
13/08/2020 08:00,0.313778278,0.4796505,-0.033744585
13/08/2020 08:30,0.421172088,0.4665032,0.36733454
13/08/2020 09:00,0.269985336,0.40573645,-0.001352862
13/08/2020 09:30,0.037433389,0.29470465,-0.24694951
13/08/2020 10:00,0.026851193,0.25365454,-0.40311322
13/08/2020 10:30,-0.332334004,0.1327788,-1.1855237
13/08/2020 11:00,0.072613886,0.27998984,-0.2782937
13/08/2020 11:30,-0.1364617,0.23115234,-0.3889626
13/08/2020 12:00,-0.155976434,0.12705055,-0.64584756
13/08/2020 12:30,-0.649476051,-0.082419105,-1.1962895
13/08/2020 13:00,0.189670158,0.36577165,-0.23487316
13/08/2020 13:30,0.473242351,0.59360635,0.34927997
13/08/2020 14:00,0.54255343,0.59151226,0.50429153
13/08/2020 14:30,0.572527299,0.6314432,0.4947677
13/08/2020 15:00,0.601494904,0.6728317,0.5329955
13/08/2020 15:30,0.68372304,0.741223,0.558611
13/08/2020 16:00,0.90726962,1.0571336,0.7288164
13/08/2020 16:30,1.079537967,1.1370406,1.0234803
13/08/2020 17:00,1.109672327,1.1363243,1.0731881
13/08/2020 17:30,1.046589239,1.1345117,0.9758652
13/08/2020 18:00,0.9277707,0.9724308,0.89190054
13/08/2020 18:30,0.981966732,1.0467097,0.9159298
13/08/2020 19:00,1.019820841,1.1011827,0.93172264
13/08/2020 19:30,1.015418181,1.0731903,0.9858688
13/08/2020 20:00,0.972666312,1.0096296,0.9300217
13/08/2020 20:30,0.932586962,0.95441866,0.9057822
13/08/2020 21:00,0.884630094,0.93447405,0.8249444
13/08/2020 21:30,0.802788462,0.8545378,0.75462735
13/08/2020 22:00,0.743348549,0.7686482,0.69145375
13/08/2020 22:30,0.663557913,0.68245316,0.64190894
13/08/2020 23:00,0.649392148,0.67699355,0.62480074
13/08/2020 23:30,0.599903281,0.62289834,0.5683643
14/08/2020 00:00,0.631686449,0.65021944,0.61468625
14/08/2020 00:30,0.592807872,0.6192983,0.5772194
14/08/2020 01:00,0.558131656,0.5868688,0.51994133
14/08/2020 01:30,0.508202311,0.5201315,0.4950874
14/08/2020 02:00,0.502171651,0.5235304,0.4826179
14/08/2020 02:30,0.490649596,0.51245594,0.47321972
14/08/2020 03:00,0.486593596,0.5042845,0.47522292
14/08/2020 03:30,0.491281312,0.5109935,0.47413576
14/08/2020 04:00,0.494254549,0.5190083,0.47864538
14/08/2020 04:30,0.518921469,0.54870856,0.48839954
14/08/2020 05:00,0.566009536,0.5956364,0.5320862
14/08/2020 05:30,0.554172298,0.6034121,0.52358955
14/08/2020 06:00,0.648266181,0.72659135,0.544797
14/08/2020 06:30,0.663443559,0.7097751,0.6165539
14/08/2020 07:00,0.704523468,0.75163174,0.6734178
14/08/2020 07:30,0.766613689,0.8208172,0.71371824
14/08/2020 08:00,0.666184274,0.7480036,0.552478
14/08/2020 08:30,0.609024141,0.6781204,0.55580384
14/08/2020 09:00,0.693807336,0.7829426,0.5935068
14/08/2020 09:30,0.636098805,0.77087474,0.37610018
14/08/2020 10:00,0.243299784,0.5257474,0.13140428
14/08/2020 10:30,0.576782426,0.72501385,0.21116714
14/08/2020 11:00,0.383992933,0.55552703,0.11507193
14/08/2020 11:30,0.557376885,0.6758598,0.4085649
14/08/2020 12:00,0.195119587,0.44947603,0.06330723
14/08/2020 12:30,0.056906984,0.26505405,-0.25353596
14/08/2020 13:00,0.219537206,0.33505356,0.10936345
14/08/2020 13:30,0.219950392,0.47017196,-0.02932732
14/08/2020 14:00,0.515831342,0.5860447,0.43596885
14/08/2020 14:30,0.664495801,0.7012718,0.59899753
14/08/2020 15:00,0.636695829,0.79495984,0.5442845
14/08/2020 15:30,0.702385326,0.8258617,0.5245113
14/08/2020 16:00,0.777945344,0.9013476,0.6059952
14/08/2020 16:30,0.799787974,0.9383405,0.6512304
14/08/2020 17:00,0.884624574,0.9676445,0.8286828
14/08/2020 17:30,0.96295276,1.0367323,0.8646477
14/08/2020 18:00,0.978524998,1.0453655,0.9133273
14/08/2020 18:30,0.993156873,1.0412396,0.95408094
14/08/2020 19:00,1.022968173,1.0755882,0.97058886
14/08/2020 19:30,0.988684402,1.0256246,0.9438385
14/08/2020 20:00,0.954065045,0.9902435,0.9023483
14/08/2020 20:30,0.891958403,0.9362194,0.8549612
14/08/2020 21:00,0.852627504,0.9173441,0.8162289
14/08/2020 21:30,0.786952993,0.83793914,0.7299612
14/08/2020 22:00,0.709850168,0.7498037,0.68018097
14/08/2020 22:30,0.67220325,0.7193833,0.62781507
14/08/2020 23:00,0.641619077,0.6733759,0.6042666
14/08/2020 23:30,0.604042223,0.64022285,0.5716699
15/08/2020 00:00,0.615612534,0.6455751,0.5918493
15/08/2020 00:30,0.576779453,0.59416044,0.5554524
15/08/2020 01:00,0.534469855,0.5622984,0.5145734
15/08/2020 01:30,0.511066393,0.5315532,0.49230397
15/08/2020 02:00,0.490304936,0.5059985,0.47297034
15/08/2020 02:30,0.476865547,0.49254563,0.45781577
15/08/2020 03:00,0.463601439,0.48217368,0.4474364
15/08/2020 03:30,0.484238722,0.51222914,0.45661733
15/08/2020 04:00,0.469587734,0.49631736,0.45563164
15/08/2020 04:30,0.503315283,0.5243752,0.47921762
15/08/2020 05:00,0.522450476,0.5590577,0.48577127
15/08/2020 05:30,0.565052535,0.59261996,0.5281301
15/08/2020 06:00,0.632249093,0.7063918,0.5831101
15/08/2020 06:30,0.689600886,0.7243929,0.6585006
15/08/2020 07:00,0.719111631,0.7733516,0.6741155
15/08/2020 07:30,0.761788383,0.8375696,0.688108
15/08/2020 08:00,0.763829124,0.8370879,0.67745054
15/08/2020 08:30,0.753731148,0.79737395,0.71797854
15/08/2020 09:00,0.799107003,0.842244,0.7338958
15/08/2020 09:30,0.82780013,0.8969659,0.7725911
15/08/2020 10:00,0.834792962,0.8882096,0.79730415
15/08/2020 10:30,0.849463105,0.89414716,0.7907736
15/08/2020 11:00,0.792845635,0.83902156,0.70826167
15/08/2020 11:30,0.66804298,0.7538365,0.45749685
15/08/2020 12:00,0.419176566,0.5201296,0.29995847
15/08/2020 12:30,0.487598068,0.57660276,0.35517567
15/08/2020 13:00,0.569411027,0.7223742,0.43164533
15/08/2020 13:30,0.654051577,0.7244441,0.57582825
15/08/2020 14:00,0.743394737,0.80815834,0.61046344
15/08/2020 14:30,0.696488733,0.80523026,0.6235267
15/08/2020 15:00,0.643433711,0.71187586,0.5493953
15/08/2020 15:30,0.726004882,0.84245336,0.63451546
15/08/2020 16:00,0.903340743,1.0035908,0.8032301
15/08/2020 16:30,0.91713609,0.9880457,0.8578845
15/08/2020 17:00,0.962599719,1.0437514,0.85671467
15/08/2020 17:30,1.049585397,1.1187868,0.9927501
